Threads;GC;Milliseconds;Throughput1;Throughput2
12;G1GC;2362;0.4232983406705046;25.4/min
12;ZGC;3503;0.28537183950687744;17.1/min
12;Shenandoah;3060;0.32677602771060715;19.6/min
