"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"909,621420","60,139857","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1853113412,266666","128536184,238131","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.count","thrpt",1,10,"1852,000000",NaN,"counts",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.time","thrpt",1,10,"85366,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df","thrpt",1,10,"0,564631","0,003624","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"147,801456","0,885386","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"296596743,733333","83280,506133","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000046","0,000000","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"92,000000","0,000000","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000278","0,000009","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"558,800000","18,486195","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"813,302741","66,034458","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1632038638,933333","130897748,481022","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.count","thrpt",1,10,"1628,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.time","thrpt",1,10,"91858,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
