"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df","thrpt",1,10,"0,628791","0,005762","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"152,026877","1,374294","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"272936279,542857","56479,063282","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.churn.Shenandoah","thrpt",1,10,"765,050112","63,499873","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.churn.Shenandoah.norm","thrpt",1,10,"1373580668,685714","115488145,301208","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.count","thrpt",1,10,"1785,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.time","thrpt",1,10,"86099,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df","thrpt",1,10,"0,598976","0,003393","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"148,954157","1,232746","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"282101779,523810","1228930,229833","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.churn.Shenandoah","thrpt",1,10,"606,290513","75,703683","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.churn.Shenandoah.norm","thrpt",1,10,"1147835435,752381","134595358,112882","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.count","thrpt",1,10,"1620,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·gc.time","thrpt",1,10,"87045,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,085858","0,000566","ops/s",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"23,071513","0,140488","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"302471834,400000","13228,380695","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah","thrpt",1,10,"271,080661","1,799785","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah.norm","thrpt",1,10,"3553915855,200000","7118238,754067","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"200,000000",NaN,"counts",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"1721,000000",NaN,"ms",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,167756","0,000981","ops/s",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"39,824490","0,221631","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"266783252,800000","6855,989003","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah","thrpt",1,10,"643,539799","4,807095","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah.norm","thrpt",1,10,"4311042642,400000","12265840,224256","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"320,000000",NaN,"counts",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"2785,000000",NaN,"ms",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,317608","0,001226","ops/s",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"70,607680","0,234139","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"248940610,200000","2880,683971","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah","thrpt",1,10,"1312,641108","6,673698","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah.norm","thrpt",1,10,"4627956364,400000","13437108,329686","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"560,000000",NaN,"counts",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"5161,000000",NaN,"ms",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,441602","0,003298","ops/s",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"96,050885","0,696360","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"245371156,320000","9939,219409","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah","thrpt",1,10,"1792,816763","85,109187","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah.norm","thrpt",1,10,"4579835858,400000","210240291,804791","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"672,000000",NaN,"counts",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"6450,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,520719","0,002792","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"112,308383","0,581432","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"242999476,400000","1638,857604","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah","thrpt",1,10,"2113,163374","14,261338","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah.norm","thrpt",1,10,"4572222290,400001","25711993,682328","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"810,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"8708,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,625626","0,003365","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"133,709379","0,675058","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"241314683,657143","6039,569526","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah","thrpt",1,10,"2427,669097","63,663658","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.Shenandoah.norm","thrpt",1,10,"4381357601,485715","110164933,445937","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"974,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"13440,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
