"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"1,103881","0,009230","MB/sec",1000,train,12,foreach_java
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"162187945,600000","1391666,133103","B/op",1000,train,12,foreach_java
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"463,000000",NaN,"counts",1000,train,12,foreach_java
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"3418,000000",NaN,"ms",1000,train,12,foreach_java
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,train,12,foreach_java
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf","thrpt",1,10,"0,009245","0,000035","ops/s",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"373,092776","1,351291","MB/sec",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"43424109599,200000","17334,580272","B/op",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"369,316255","4,876133","MB/sec",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"42984171110,400000","462739350,121689","B/op",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,187923","0,004306","MB/sec",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"138261811,200000","6720,513054","B/op",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"1,390265","0,012015","MB/sec",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"161812308,000000","1255506,248207","B/op",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"404,000000",NaN,"counts",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"3361,000000",NaN,"ms",1000,train,12,foreach_apache
"jv.microbenchmark.runner.naive.NaiveSerialRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,train,12,foreach_apache
