"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"3754845798,400000","1576465,478615","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,760574","0,018678","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"22020096,000000","0,000000","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,067121","0,104593","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"838860,800000","1305131,823043","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"30,000000",NaN,"counts",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"1065,000000",NaN,"ms",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,1,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,178272","0,001094","ops/s",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"42,064457","0,240031","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"266563852,800000","3738,807924","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"685,624649","3,846783","MB/sec",1000,test,2,foreach_apache
